pinjaman_id,nasabah_id,platform_id,tgl_cair,tipe_produk,nama_produk,pokok,tenor_bulan,bunga_per_bulan,total_kewajiban,status_kolektibilitas,hari_keterlambatan,sudah_lunas
L1KRD001897,L1NSB01185,PLT001,2022-06-13,P2P Lending,Pendidikan,3000000,9,2.23,3602100,Lancar,0,1
L1KRD001898,L1NSB01185,PLT001,2022-03-11,P2P Lending,Pendidikan,7000000,6,3.26,8369200,Lancar,2,1
L1KRD001899,L1NSB01188,PLT003,2023-01-22,Multifinance,Elektronik,20000000,12,1.12,22688000,DPK,27,1
L1KRD001900,L1NSB01188,PLT003,2022-11-26,Multifinance,Motor baru,7000000,48,1.19,10998400,Lancar,2,0
L1KRD001901,L1NSB01188,PLT003,2024-03-16,Multifinance,Mesin usaha,7000000,24,1.36,9284800,Lancar,2,0
L1KRD001902,L1NSB01189,PLT005,2023-04-21,P2P Lending,Kesehatan,500000,12,1.8,608000,Lancar,1,1
L1KRD001903,L1NSB01191,PLT004,2022-09-07,Multifinance,Mesin usaha,20000000,36,1.97,34184000,DPK,10,0
L1KRD001904,L1NSB01191,PLT004,2022-05-31,Multifinance,Motor baru,7000000,12,1.5,8260000,Lancar,2,1
L1KRD001905,L1NSB01192,PLT001,2022-05-04,P2P Lending,Konsumsi,2000000,6,3.34,2400800,Macet,218,0
L1KRD001906,L1NSB01192,PLT001,2024-05-31,P2P Lending,Renovasi,500000,12,2.45,647000,Lancar,0,0
L1KRD001907,L1NSB01193,PLT005,2022-11-13,P2P Lending,Renovasi,10000000,1,1.71,10171000,Kurang Lancar,39,0
L1KRD001908,L1NSB01193,PLT005,2022-05-06,P2P Lending,Modal usaha,500000,12,2.84,670400,Lancar,0,1
L1KRD001909,L1NSB01193,PLT005,2024-01-13,P2P Lending,Pendidikan,5000000,9,2.44,6098000,DPK,18,1
L1KRD001910,L1NSB01193,PLT005,2022-07-18,P2P Lending,Modal usaha,2000000,12,3.06,2734400,Lancar,1,1
L1KRD001911,L1NSB01194,PLT002,2022-11-08,P2P Lending,Pendidikan,5000000,3,2.23,5334500,Lancar,0,1
L1KRD001912,L1NSB01194,PLT002,2022-11-03,P2P Lending,Modal usaha,3000000,1,2.48,3074400,Lancar,3,1
L1KRD001913,L1NSB01195,PLT004,2022-06-06,Multifinance,Refinancing,5000000,24,1.78,7136000,Lancar,0,1
L1KRD001914,L1NSB01196,PLT002,2023-06-30,P2P Lending,Kesehatan,5000000,12,2.34,6404000,Lancar,1,1
L1KRD001915,L1NSB01198,PLT001,2023-03-18,P2P Lending,Kesehatan,1000000,1,3.13,1031300,Lancar,0,1
L1KRD001916,L1NSB01198,PLT001,2022-05-29,P2P Lending,Kesehatan,500000,9,3.03,636350,Lancar,0,1
L1KRD001917,L1NSB01199,PLT002,2022-07-30,P2P Lending,Pendidikan,7000000,3,2.07,7434700,Lancar,1,1
L1KRD001918,L1NSB01200,PLT002,2024-04-26,P2P Lending,Modal usaha,1000000,12,1.62,1194400,Lancar,3,0
L1KRD001919,L1NSB01200,PLT002,2022-04-15,P2P Lending,Kesehatan,5000000,12,2.24,6344000,Lancar,3,1
L1KRD001920,L1NSB01201,PLT001,2023-08-09,P2P Lending,Pendidikan,500000,12,2.21,632600,Lancar,2,1
L1KRD001921,L1NSB01202,PLT005,2023-03-22,P2P Lending,Kesehatan,7000000,9,2.18,8373400,DPK,5,1
L1KRD001922,L1NSB01202,PLT005,2024-01-03,P2P Lending,Renovasi,7000000,6,3.35,8407000,Kurang Lancar,70,0
L1KRD001923,L1NSB01202,PLT005,2023-01-19,P2P Lending,Renovasi,3000000,9,3.25,3877500,Lancar,0,1
L1KRD001924,L1NSB01203,PLT005,2023-07-17,P2P Lending,Kesehatan,10000000,12,2.94,13528000,Lancar,3,1
L1KRD001925,L1NSB01204,PLT001,2024-02-10,P2P Lending,Modal usaha,1000000,12,1.85,1222000,Lancar,3,0
L1KRD001926,L1NSB01204,PLT001,2022-06-17,P2P Lending,Konsumsi,10000000,12,2.04,12448000,DPK,15,1
L1KRD001927,L1NSB01204,PLT001,2023-09-23,P2P Lending,Modal usaha,500000,3,2.91,543650,DPK,16,1
L1KRD001928,L1NSB01206,PLT005,2023-10-24,P2P Lending,Konsumsi,10000000,3,2.49,10747000,Macet,97,0
L1KRD001929,L1NSB01206,PLT005,2024-04-25,P2P Lending,Pendidikan,5000000,12,3.41,7046000,Lancar,2,0
L1KRD001930,L1NSB01206,PLT005,2023-03-19,P2P Lending,Konsumsi,1000000,3,2.68,1080400,Lancar,2,1
L1KRD001931,L1NSB01206,PLT005,2022-12-07,P2P Lending,Pendidikan,7000000,9,3.39,9135700,Lancar,0,1
L1KRD001932,L1NSB01208,PLT001,2024-05-09,P2P Lending,Renovasi,2000000,6,2.19,2262800,Lancar,2,1
L1KRD001933,L1NSB01210,PLT001,2022-07-28,P2P Lending,Pendidikan,5000000,9,1.82,5819000,DPK,24,1
L1KRD001934,L1NSB01210,PLT001,2023-09-13,P2P Lending,Kesehatan,7000000,3,1.95,7409500,Lancar,1,1
L1KRD001935,L1NSB01210,PLT001,2023-07-26,P2P Lending,Renovasi,2000000,6,2.61,2313200,Lancar,1,1
L1KRD001936,L1NSB01212,PLT001,2022-02-07,P2P Lending,Modal usaha,3000000,3,2.47,3222300,Lancar,0,1
L1KRD001937,L1NSB01213,PLT002,2024-04-09,P2P Lending,Konsumsi,1000000,12,1.92,1230400,DPK,12,0
L1KRD001938,L1NSB01213,PLT002,2024-03-01,P2P Lending,Kesehatan,3000000,1,1.77,3053100,Lancar,1,1
L1KRD001939,L1NSB01213,PLT002,2024-02-12,P2P Lending,Kesehatan,500000,6,2.61,578300,Lancar,0,1
L1KRD001940,L1NSB01214,PLT003,2024-04-10,Multifinance,Motor bekas,3000000,48,1.65,5376000,Lancar,1,0
L1KRD001941,L1NSB01214,PLT003,2022-02-23,Multifinance,Motor bekas,15000000,36,1.96,25584000,DPK,12,0
L1KRD001942,L1NSB01215,PLT005,2024-02-06,P2P Lending,Renovasi,7000000,12,3.02,9536800,Kurang Lancar,43,0
L1KRD001943,L1NSB01215,PLT005,2023-04-02,P2P Lending,Renovasi,7000000,12,2.47,9074800,Lancar,0,1
L1KRD001944,L1NSB01215,PLT005,2023-09-20,P2P Lending,Kesehatan,7000000,12,3.37,9830800,Lancar,0,1
L1KRD001945,L1NSB01215,PLT005,2022-01-13,P2P Lending,Konsumsi,2000000,12,2.17,2520800,Lancar,3,1
L1KRD001946,L1NSB01217,PLT004,2022-07-07,Multifinance,Mesin usaha,10000000,18,1.05,11890000,Lancar,2,1
L1KRD001947,L1NSB01217,PLT004,2024-04-04,Multifinance,Motor bekas,15000000,36,1.06,20724000,Lancar,0,0
L1KRD001948,L1NSB01217,PLT004,2023-09-11,Multifinance,Elektronik,5000000,48,1.29,8096000,Lancar,1,0
L1KRD001949,L1NSB01217,PLT004,2023-05-16,Multifinance,Motor bekas,25000000,48,1.57,43840000,Lancar,2,0
L1KRD001950,L1NSB01219,PLT004,2022-07-23,Multifinance,Elektronik,10000000,36,1.86,16696000,Lancar,0,0
L1KRD001951,L1NSB01219,PLT004,2022-01-22,Multifinance,Mesin usaha,25000000,24,1.46,33760000,Lancar,0,1
L1KRD001952,L1NSB01219,PLT004,2023-05-15,Multifinance,Mesin usaha,20000000,12,1.98,24752000,Lancar,1,1
L1KRD001953,L1NSB01220,PLT002,2022-03-15,P2P Lending,Renovasi,5000000,1,2.0,5100000,Lancar,0,1
L1KRD001954,L1NSB01220,PLT002,2023-06-05,P2P Lending,Modal usaha,3000000,12,2.78,4000800,Lancar,3,1
L1KRD001955,L1NSB01222,PLT002,2022-03-23,P2P Lending,Pendidikan,7000000,12,2.14,8797600,Lancar,2,1
L1KRD001956,L1NSB01222,PLT002,2023-07-25,P2P Lending,Konsumsi,2000000,12,3.41,2818400,Lancar,1,1
L1KRD001957,L1NSB01222,PLT002,2023-11-08,P2P Lending,Konsumsi,500000,1,3.44,517200,Lancar,2,1
L1KRD001958,L1NSB01223,PLT001,2024-05-11,P2P Lending,Renovasi,2000000,12,1.87,2448800,Lancar,0,0
L1KRD001959,L1NSB01224,PLT004,2023-08-21,Multifinance,Mesin usaha,25000000,18,1.27,30715000,Lancar,1,0
L1KRD001960,L1NSB01224,PLT004,2024-05-08,Multifinance,Elektronik,10000000,18,1.39,12502000,DPK,11,0
L1KRD001961,L1NSB01225,PLT002,2022-05-15,P2P Lending,Modal usaha,2000000,12,2.69,2645600,Lancar,0,1
L1KRD001962,L1NSB01225,PLT002,2023-05-08,P2P Lending,Renovasi,500000,6,1.87,556100,Lancar,3,1
L1KRD001963,L1NSB01226,PLT005,2022-07-24,P2P Lending,Modal usaha,10000000,12,3.4,14080000,Kurang Lancar,55,0
L1KRD001964,L1NSB01226,PLT005,2022-07-17,P2P Lending,Konsumsi,10000000,12,3.17,13804000,Lancar,3,1
L1KRD001965,L1NSB01226,PLT005,2024-03-07,P2P Lending,Konsumsi,2000000,3,2.1,2126000,Lancar,2,1
L1KRD001966,L1NSB01227,PLT002,2022-11-15,P2P Lending,Renovasi,1000000,1,3.0,1030000,Kurang Lancar,70,0
L1KRD001967,L1NSB01229,PLT002,2022-10-31,P2P Lending,Kesehatan,500000,1,2.16,510800,Lancar,2,1
L1KRD001968,L1NSB01229,PLT002,2022-06-25,P2P Lending,Kesehatan,1000000,9,2.92,1262800,Lancar,0,1
L1KRD001969,L1NSB01229,PLT002,2023-03-22,P2P Lending,Pendidikan,2000000,6,3.37,2404400,Lancar,1,1
L1KRD001970,L1NSB01229,PLT002,2022-01-27,P2P Lending,Konsumsi,3000000,12,3.0,4080000,Lancar,1,1
L1KRD001971,L1NSB01232,PLT001,2022-06-01,P2P Lending,Modal usaha,2000000,9,3.3,2594000,Lancar,2,1
L1KRD001972,L1NSB01233,PLT001,2022-07-25,P2P Lending,Konsumsi,3000000,9,1.78,3480600,Lancar,1,1
L1KRD001973,L1NSB01233,PLT001,2024-05-16,P2P Lending,Kesehatan,500000,12,2.13,627800,Lancar,3,0
L1KRD001974,L1NSB01233,PLT001,2023-08-07,P2P Lending,Konsumsi,1000000,3,2.27,1068100,Lancar,3,1
L1KRD001975,L1NSB01233,PLT001,2022-01-21,P2P Lending,Renovasi,1000000,12,1.73,1207600,Lancar,3,1
L1KRD001976,L1NSB01234,PLT001,2022-08-08,P2P Lending,Pendidikan,7000000,6,2.49,8045800,Kurang Lancar,31,0
L1KRD001977,L1NSB01234,PLT001,2024-01-29,P2P Lending,Kesehatan,5000000,3,2.41,5361500,Lancar,1,1
L1KRD001978,L1NSB01234,PLT001,2022-06-28,P2P Lending,Pendidikan,5000000,6,2.54,5762000,Lancar,3,1
L1KRD001979,L1NSB01236,PLT003,2022-04-08,Multifinance,Mesin usaha,10000000,36,1.35,14860000,DPK,11,0
L1KRD001980,L1NSB01237,PLT003,2023-10-10,Multifinance,Mesin usaha,25000000,48,1.12,38440000,Lancar,3,0
L1KRD001981,L1NSB01237,PLT003,2023-11-17,Multifinance,Motor baru,15000000,36,1.56,23424000,Lancar,0,0
L1KRD001982,L1NSB01237,PLT003,2023-06-27,Multifinance,Mesin usaha,20000000,12,1.7,24080000,DPK,18,1
L1KRD001983,L1NSB01237,PLT003,2023-09-30,Multifinance,Elektronik,7000000,24,1.87,10141600,Kurang Lancar,43,0
L1KRD001984,L1NSB01239,PLT003,2023-08-11,Multifinance,Motor baru,5000000,12,1.31,5786000,Lancar,0,1
L1KRD001985,L1NSB01239,PLT003,2023-07-25,Multifinance,Motor baru,5000000,48,1.77,9248000,Lancar,2,0
L1KRD001986,L1NSB01239,PLT003,2024-04-11,Multifinance,Refinancing,25000000,48,1.5,43000000,Lancar,1,0
L1KRD001987,L1NSB01240,PLT005,2022-08-25,P2P Lending,Kesehatan,10000000,6,3.29,11974000,Kurang Lancar,85,0
L1KRD001988,L1NSB01240,PLT005,2022-05-27,P2P Lending,Renovasi,7000000,6,1.76,7739200,Lancar,2,1
L1KRD001989,L1NSB01241,PLT002,2022-08-03,P2P Lending,Kesehatan,7000000,3,3.08,7646800,Lancar,2,1
L1KRD001990,L1NSB01242,PLT002,2024-03-18,P2P Lending,Modal usaha,10000000,12,1.96,12352000,Lancar,2,0
L1KRD001991,L1NSB01244,PLT005,2024-04-14,P2P Lending,Konsumsi,500000,9,2.78,625100,DPK,8,0
L1KRD001992,L1NSB01244,PLT005,2023-08-06,P2P Lending,Renovasi,1000000,1,1.87,1018700,Kurang Lancar,40,0
L1KRD001993,L1NSB01244,PLT005,2023-11-26,P2P Lending,Modal usaha,7000000,9,3.29,9072700,Lancar,1,1
L1KRD001994,L1NSB01245,PLT003,2023-07-01,Multifinance,Motor bekas,15000000,36,1.8,24720000,Macet,271,0
L1KRD001995,L1NSB01245,PLT003,2022-05-23,Multifinance,Motor baru,3000000,36,1.85,4998000,Lancar,2,0
L1KRD001996,L1NSB01246,PLT001,2023-01-31,P2P Lending,Pendidikan,10000000,12,3.32,13984000,Lancar,3,1
L1KRD001997,L1NSB01246,PLT001,2022-09-06,P2P Lending,Pendidikan,5000000,9,1.88,5846000,Lancar,3,1
L1KRD001998,L1NSB01246,PLT001,2022-04-30,P2P Lending,Pendidikan,3000000,12,2.17,3781200,Lancar,1,1
L1KRD001999,L1NSB01247,PLT001,2022-10-01,P2P Lending,Modal usaha,7000000,3,2.29,7480900,Lancar,2,1
L1KRD002000,L1NSB01247,PLT001,2023-07-22,P2P Lending,Modal usaha,500000,12,2.37,642200,Lancar,0,1
L1KRD002001,L1NSB01247,PLT001,2023-05-01,P2P Lending,Renovasi,2000000,6,2.16,2259200,Lancar,2,1
L1KRD002002,L1NSB01248,PLT003,2022-01-25,Multifinance,Motor bekas,7000000,12,1.92,8612800,DPK,16,1
L1KRD002003,L1NSB01248,PLT003,2023-07-29,Multifinance,Motor baru,10000000,24,1.94,14656000,Lancar,1,0
L1KRD002004,L1NSB01248,PLT003,2022-09-07,Multifinance,Motor baru,15000000,48,1.23,23856000,Lancar,3,0
L1KRD002005,L1NSB01249,PLT004,2023-03-19,Multifinance,Mesin usaha,20000000,24,1.45,26960000,Lancar,3,0
L1KRD002006,L1NSB01249,PLT004,2022-03-15,Multifinance,Motor baru,15000000,12,1.08,16944000,Lancar,2,1
L1KRD002007,L1NSB01249,PLT004,2024-02-15,Multifinance,Mesin usaha,10000000,24,1.29,13096000,DPK,21,0
L1KRD002008,L1NSB01251,PLT004,2023-05-11,Multifinance,Motor baru,7000000,48,1.88,13316800,DPK,23,0
L1KRD002009,L1NSB01251,PLT004,2022-05-26,Multifinance,Mesin usaha,15000000,24,1.2,19320000,Lancar,1,1
L1KRD002010,L1NSB01251,PLT004,2024-02-17,Multifinance,Motor baru,10000000,36,1.15,14140000,Lancar,3,0
L1KRD002011,L1NSB01252,PLT005,2023-09-10,P2P Lending,Konsumsi,1000000,1,3.26,1032600,DPK,9,1
L1KRD002012,L1NSB01252,PLT005,2023-06-18,P2P Lending,Kesehatan,3000000,3,2.24,3201600,Lancar,3,1
L1KRD002013,L1NSB01252,PLT005,2023-11-27,P2P Lending,Renovasi,5000000,9,2.06,5927000,Lancar,2,1
L1KRD002014,L1NSB01253,PLT001,2022-05-26,P2P Lending,Pendidikan,3000000,12,3.05,4098000,Lancar,2,1
L1KRD002015,L1NSB01253,PLT001,2022-01-07,P2P Lending,Konsumsi,2000000,1,3.31,2066200,Macet,362,0
L1KRD002016,L1NSB01253,PLT001,2023-09-18,P2P Lending,Renovasi,3000000,1,1.64,3049200,Lancar,3,1
L1KRD002017,L1NSB01254,PLT001,2023-05-27,P2P Lending,Kesehatan,2000000,9,2.31,2415800,Macet,264,0
L1KRD002018,L1NSB01254,PLT001,2023-12-15,P2P Lending,Modal usaha,7000000,9,3.16,8990800,Lancar,3,1
L1KRD002019,L1NSB01255,PLT005,2022-11-28,P2P Lending,Konsumsi,10000000,1,1.84,10184000,Lancar,1,1
L1KRD002020,L1NSB01255,PLT005,2023-02-27,P2P Lending,Modal usaha,7000000,6,3.08,8293600,Lancar,3,1
L1KRD002021,L1NSB01255,PLT005,2023-08-11,P2P Lending,Konsumsi,3000000,9,3.01,3812700,Lancar,1,1
L1KRD002022,L1NSB01255,PLT005,2023-12-11,P2P Lending,Pendidikan,2000000,9,3.38,2608400,DPK,27,1
L1KRD002023,L1NSB01256,PLT002,2023-12-16,P2P Lending,Renovasi,5000000,9,2.32,6044000,Lancar,3,1
L1KRD002024,L1NSB01257,PLT003,2022-12-28,Multifinance,Mesin usaha,15000000,36,1.5,23100000,Lancar,2,0
L1KRD002025,L1NSB01257,PLT003,2024-04-05,Multifinance,Refinancing,3000000,36,1.79,4933200,Lancar,0,0
L1KRD002026,L1NSB01257,PLT003,2022-03-30,Multifinance,Motor bekas,7000000,24,1.43,9402400,Lancar,1,1
L1KRD002027,L1NSB01258,PLT001,2023-02-19,P2P Lending,Modal usaha,1000000,6,2.86,1171600,DPK,17,1
L1KRD002028,L1NSB01258,PLT001,2023-09-16,P2P Lending,Kesehatan,1000000,3,2.61,1078300,Lancar,0,1
L1KRD002029,L1NSB01259,PLT005,2023-11-09,P2P Lending,Modal usaha,1000000,9,1.9,1171000,Lancar,0,1
L1KRD002030,L1NSB01259,PLT005,2022-07-17,P2P Lending,Konsumsi,7000000,12,2.4,9016000,Lancar,0,1
L1KRD002031,L1NSB01261,PLT001,2023-01-30,P2P Lending,Pendidikan,3000000,9,1.96,3529200,Lancar,1,1
L1KRD002032,L1NSB01261,PLT001,2024-02-27,P2P Lending,Pendidikan,7000000,6,3.35,8407000,Lancar,0,1
L1KRD002033,L1NSB01262,PLT002,2023-08-22,P2P Lending,Kesehatan,7000000,9,3.04,8915200,DPK,4,1
L1KRD002034,L1NSB01262,PLT002,2022-03-18,P2P Lending,Renovasi,10000000,1,2.21,10221000,Lancar,2,1
L1KRD002035,L1NSB01263,PLT005,2023-02-27,P2P Lending,Modal usaha,3000000,12,2.26,3813600,Lancar,3,1
L1KRD002036,L1NSB01264,PLT004,2022-09-07,Multifinance,Motor bekas,15000000,18,1.46,18942000,Lancar,3,1
L1KRD002037,L1NSB01265,PLT001,2022-01-26,P2P Lending,Pendidikan,1000000,1,1.58,1015800,Lancar,2,1
L1KRD002038,L1NSB01266,PLT001,2022-10-04,P2P Lending,Konsumsi,2000000,1,1.83,2036600,Lancar,0,1
L1KRD002039,L1NSB01268,PLT004,2023-12-02,Multifinance,Elektronik,5000000,24,1.16,6392000,Lancar,0,0
L1KRD002040,L1NSB01268,PLT004,2024-04-30,Multifinance,Mesin usaha,7000000,24,1.31,9200800,Lancar,0,0
L1KRD002041,L1NSB01269,PLT005,2023-07-15,P2P Lending,Modal usaha,3000000,1,3.14,3094200,Macet,107,0
L1KRD002042,L1NSB01272,PLT003,2022-05-04,Multifinance,Motor baru,10000000,18,1.54,12772000,Lancar,0,1
L1KRD002043,L1NSB01272,PLT003,2022-04-16,Multifinance,Motor bekas,7000000,18,1.34,8688400,DPK,21,1
L1KRD002044,L1NSB01272,PLT003,2024-04-05,Multifinance,Motor baru,20000000,24,1.41,26768000,Lancar,3,0
L1KRD002045,L1NSB01272,PLT003,2022-03-29,Multifinance,Refinancing,15000000,36,1.14,21156000,Lancar,0,0
L1KRD002046,L1NSB01273,PLT002,2022-10-16,P2P Lending,Konsumsi,3000000,12,1.56,3561600,Lancar,1,1
L1KRD002047,L1NSB01274,PLT003,2022-07-22,Multifinance,Refinancing,15000000,24,1.48,20328000,Kurang Lancar,64,0
L1KRD002048,L1NSB01274,PLT003,2022-07-14,Multifinance,Elektronik,7000000,36,1.13,9847600,Lancar,2,0
L1KRD002049,L1NSB01275,PLT003,2023-07-11,Multifinance,Mesin usaha,20000000,48,1.92,38432000,Lancar,2,0
L1KRD002050,L1NSB01276,PLT003,2023-08-06,Multifinance,Mesin usaha,10000000,36,1.7,16120000,Lancar,2,0
L1KRD002051,L1NSB01276,PLT003,2024-04-07,Multifinance,Refinancing,3000000,48,1.32,4900800,Lancar,3,0
L1KRD002052,L1NSB01278,PLT003,2022-08-12,Multifinance,Refinancing,20000000,24,1.53,27344000,Macet,357,0
L1KRD002053,L1NSB01281,PLT002,2023-10-28,P2P Lending,Renovasi,500000,12,2.07,624200,Lancar,3,1
L1KRD002054,L1NSB01281,PLT002,2022-06-10,P2P Lending,Renovasi,1000000,1,2.23,1022300,Lancar,2,1
L1KRD002055,L1NSB01281,PLT002,2022-01-22,P2P Lending,Renovasi,7000000,12,1.95,8638000,Lancar,1,1
L1KRD002056,L1NSB01281,PLT002,2023-11-12,P2P Lending,Modal usaha,5000000,3,2.38,5357000,Lancar,3,1
L1KRD002057,L1NSB01282,PLT005,2022-01-05,P2P Lending,Pendidikan,5000000,1,3.25,5162500,DPK,16,1
L1KRD002058,L1NSB01283,PLT005,2023-12-26,P2P Lending,Konsumsi,5000000,1,2.72,5136000,Kurang Lancar,55,0
L1KRD002059,L1NSB01283,PLT005,2024-01-13,P2P Lending,Renovasi,1000000,3,1.78,1053400,Lancar,1,1
L1KRD002060,L1NSB01284,PLT002,2024-01-09,P2P Lending,Pendidikan,500000,1,3.0,515000,Lancar,0,1
L1KRD002061,L1NSB01284,PLT002,2022-01-24,P2P Lending,Renovasi,10000000,3,3.24,10972000,Lancar,3,1
L1KRD002062,L1NSB01285,PLT002,2023-11-25,P2P Lending,Renovasi,7000000,1,2.74,7191800,Macet,215,0
L1KRD002063,L1NSB01286,PLT004,2022-10-13,Multifinance,Elektronik,25000000,12,1.61,29830000,Lancar,1,1
L1KRD002064,L1NSB01287,PLT004,2022-09-13,Multifinance,Mesin usaha,25000000,18,1.38,31210000,Lancar,1,1
L1KRD002065,L1NSB01287,PLT004,2023-01-21,Multifinance,Mesin usaha,25000000,18,1.59,32155000,Lancar,3,1
L1KRD002066,L1NSB01288,PLT004,2023-10-05,Multifinance,Refinancing,15000000,12,1.17,17106000,DPK,4,1
L1KRD002067,L1NSB01288,PLT004,2023-10-20,Multifinance,Mesin usaha,10000000,12,1.63,11956000,Lancar,1,1
L1KRD002068,L1NSB01289,PLT004,2022-09-09,Multifinance,Motor bekas,20000000,18,1.39,25004000,Lancar,1,1
L1KRD002069,L1NSB01290,PLT002,2022-09-21,P2P Lending,Kesehatan,2000000,6,2.84,2340800,Kurang Lancar,36,0
L1KRD002070,L1NSB01290,PLT002,2022-06-11,P2P Lending,Kesehatan,1000000,12,2.86,1343200,Lancar,1,1
L1KRD002071,L1NSB01291,PLT002,2022-03-19,P2P Lending,Renovasi,1000000,3,1.77,1053100,Lancar,0,1
L1KRD002072,L1NSB01293,PLT002,2023-02-05,P2P Lending,Kesehatan,2000000,6,3.33,2399600,Lancar,0,1
L1KRD002073,L1NSB01294,PLT005,2022-12-10,P2P Lending,Renovasi,5000000,3,3.18,5477000,Lancar,3,1
L1KRD002074,L1NSB01296,PLT004,2022-03-14,Multifinance,Refinancing,15000000,24,1.65,20940000,Lancar,3,1
L1KRD002075,L1NSB01296,PLT004,2022-09-10,Multifinance,Mesin usaha,25000000,12,1.76,30280000,Lancar,0,1
L1KRD002076,L1NSB01296,PLT004,2022-10-18,Multifinance,Mesin usaha,10000000,48,1.74,18352000,Lancar,0,0
L1KRD002077,L1NSB01296,PLT004,2022-03-08,Multifinance,Mesin usaha,5000000,12,1.67,6002000,DPK,8,1
L1KRD002078,L1NSB01298,PLT002,2022-02-09,P2P Lending,Pendidikan,3000000,12,2.59,3932400,Lancar,3,1
L1KRD002079,L1NSB01299,PLT003,2023-10-18,Multifinance,Refinancing,5000000,48,1.42,8408000,Lancar,3,0
L1KRD002080,L1NSB01299,PLT003,2022-08-02,Multifinance,Motor bekas,25000000,24,1.65,34900000,Lancar,0,1
L1KRD002081,L1NSB01299,PLT003,2023-09-21,Multifinance,Refinancing,20000000,18,1.11,23996000,Lancar,1,0
L1KRD002082,L1NSB01299,PLT003,2022-09-08,Multifinance,Motor baru,20000000,24,1.13,25424000,Lancar,3,1
L1KRD002083,L1NSB01300,PLT002,2023-01-03,P2P Lending,Konsumsi,10000000,3,2.29,10687000,Macet,94,0
L1KRD002084,L1NSB01301,PLT001,2023-10-28,P2P Lending,Modal usaha,500000,3,2.29,534350,DPK,24,1
L1KRD002085,L1NSB01302,PLT003,2022-12-07,Multifinance,Motor baru,3000000,12,1.94,3698400,Kurang Lancar,33,0
L1KRD002086,L1NSB01302,PLT003,2022-06-23,Multifinance,Motor bekas,10000000,24,1.87,14488000,Lancar,3,1
L1KRD002087,L1NSB01302,PLT003,2024-05-18,Multifinance,Elektronik,3000000,24,1.57,4130400,DPK,15,0
L1KRD002088,L1NSB01303,PLT004,2022-08-29,Multifinance,Elektronik,15000000,36,1.26,21804000,DPK,8,0
L1KRD002089,L1NSB01303,PLT004,2023-07-08,Multifinance,Refinancing,15000000,12,1.62,17916000,Lancar,3,1
L1KRD002090,L1NSB01304,PLT004,2022-04-02,Multifinance,Elektronik,15000000,48,1.3,24360000,Lancar,0,0
L1KRD002091,L1NSB01304,PLT004,2024-03-23,Multifinance,Refinancing,5000000,18,1.64,6476000,Lancar,2,0
L1KRD002092,L1NSB01304,PLT004,2023-07-26,Multifinance,Mesin usaha,25000000,48,1.3,40600000,Lancar,1,0
L1KRD002093,L1NSB01304,PLT004,2022-05-17,Multifinance,Refinancing,15000000,48,1.14,23208000,Lancar,1,0
L1KRD002094,L1NSB01306,PLT001,2024-01-03,P2P Lending,Modal usaha,500000,3,2.2,533000,Lancar,1,1
L1KRD002095,L1NSB01306,PLT001,2023-10-01,P2P Lending,Pendidikan,500000,6,1.82,554600,Lancar,0,1
L1KRD002096,L1NSB01307,PLT004,2022-08-31,Multifinance,Motor baru,7000000,36,1.5,10780000,Lancar,3,0
L1KRD002097,L1NSB01307,PLT004,2023-10-28,Multifinance,Motor baru,3000000,36,1.07,4155600,Lancar,1,0
L1KRD002098,L1NSB01307,PLT004,2023-07-01,Multifinance,Motor baru,20000000,48,1.72,36512000,Lancar,1,0
L1KRD002099,L1NSB01308,PLT004,2023-05-03,Multifinance,Motor bekas,7000000,18,1.16,8461600,DPK,20,1
L1KRD002100,L1NSB01308,PLT004,2022-11-08,Multifinance,Mesin usaha,7000000,36,1.07,9696400,Lancar,2,0
L1KRD002101,L1NSB01309,PLT003,2023-04-15,Multifinance,Motor baru,25000000,12,1.68,30040000,Lancar,0,1
L1KRD002102,L1NSB01309,PLT003,2023-10-22,Multifinance,Motor baru,20000000,24,1.65,27920000,Lancar,1,0
L1KRD002103,L1NSB01309,PLT003,2022-12-09,Multifinance,Refinancing,25000000,12,1.69,30070000,DPK,6,1
L1KRD002104,L1NSB01309,PLT003,2022-06-04,Multifinance,Mesin usaha,3000000,48,1.11,4598400,DPK,13,0
L1KRD002105,L1NSB01310,PLT002,2023-02-07,P2P Lending,Modal usaha,10000000,1,1.52,10152000,Kurang Lancar,34,0
L1KRD002106,L1NSB01310,PLT002,2023-01-25,P2P Lending,Konsumsi,5000000,6,1.64,5492000,Macet,308,0
L1KRD002107,L1NSB01310,PLT002,2022-10-22,P2P Lending,Konsumsi,500000,1,2.17,510850,Macet,159,0
L1KRD002108,L1NSB01311,PLT003,2022-06-25,Multifinance,Motor bekas,10000000,18,1.62,12916000,Kurang Lancar,85,0
L1KRD002109,L1NSB01311,PLT003,2023-03-19,Multifinance,Refinancing,25000000,24,1.81,35860000,Lancar,2,0
L1KRD002110,L1NSB01312,PLT001,2022-11-20,P2P Lending,Konsumsi,10000000,12,2.14,12568000,Lancar,2,1
L1KRD002111,L1NSB01312,PLT001,2022-07-31,P2P Lending,Renovasi,3000000,6,2.66,3478800,Lancar,2,1
L1KRD002112,L1NSB01312,PLT001,2024-03-09,P2P Lending,Kesehatan,1000000,12,2.57,1308400,Lancar,3,0
