nasabah_id,ew_aktif_bulan,ew_transaksi_per_bulan,ew_avg_nominal,ew_top_up_rutin,ew_spike_sebelum_ajuan,ew_saldo_rata_rata,gig_income_avg_bln,gig_order_per_bln,gig_konsisten_6bln,gig_cancel_rate,listrik_tepat_waktu,listrik_pct_tepat,bpjs_rutin,ecom_trx_per_bln,ecom_avg_nominal,ecom_return_rate,punya_toko_online,omzet_toko_online,pulsa_bulanan,pulsa_konsisten_12bln,platform_ontime_rate,platform_late_days_avg
L1NSB01278,14,56,289000,1,0,180000,0,0,0,0.0,21,87.5,0,14,200000,0.06,0,0,49000,1,0.86,6
L1NSB01279,0,0,0,0,0,0,0,0,0,0.0,22,91.7,1,10,481000,0.06,0,0,107000,1,0.69,13
L1NSB01280,14,47,605000,1,0,99000,6498000,141,1,0.02,21,87.5,0,5,119000,0.15,0,0,89000,0,0.85,6
L1NSB01281,9,45,296000,0,0,234000,0,0,0,0.0,17,70.8,0,17,258000,0.1,0,0,80000,1,0.91,4
L1NSB01282,0,0,0,0,0,0,5894000,391,1,0.08,16,66.7,1,4,233000,0.1,0,0,127000,0,0.74,11
L1NSB01283,19,16,91000,0,0,264000,3701000,378,1,0.09,18,75.0,1,6,301000,0.1,0,0,61000,1,0.77,10
L1NSB01284,17,5,693000,1,1,49000,2717000,269,1,0.05,20,83.3,0,20,473000,0.01,0,0,29000,1,0.94,2
L1NSB01285,6,11,641000,0,0,437000,6955000,353,1,0.05,18,75.0,1,7,69000,0.01,0,0,88000,1,0.61,17
L1NSB01286,21,43,696000,1,0,12000,0,0,0,0.0,24,100.0,1,10,142000,0.12,0,0,149000,1,0.76,10
L1NSB01287,12,12,541000,1,0,65000,4872000,253,1,0.12,20,83.3,1,18,104000,0.01,0,0,123000,1,0.58,18
L1NSB01288,9,68,125000,0,0,10000,0,0,0,0.0,24,100.0,1,4,233000,0.01,0,0,57000,1,1.0,0
L1NSB01289,14,36,347000,1,0,400000,0,0,0,0.0,24,100.0,0,13,223000,0.02,0,0,111000,0,0.69,13
L1NSB01290,12,41,541000,1,0,144000,2151000,91,1,0.01,22,91.7,1,11,408000,0.09,0,0,147000,1,0.82,8
L1NSB01291,0,0,0,0,0,0,0,0,0,0.0,22,91.7,0,15,212000,0.08,0,0,37000,1,0.95,2
L1NSB01292,0,0,0,0,0,0,0,0,0,0.0,16,66.7,1,16,427000,0.12,0,0,32000,1,0.59,18
L1NSB01293,14,34,50000,1,0,78000,6440000,303,1,0.05,24,100.0,0,9,166000,0.03,0,0,99000,1,0.76,10
L1NSB01294,0,0,0,0,0,0,0,0,0,0.0,20,83.3,1,15,404000,0.1,0,0,95000,1,0.95,2
L1NSB01295,20,21,298000,1,0,378000,0,0,0,0.0,18,75.0,1,19,296000,0.02,0,0,150000,0,0.9,4
L1NSB01296,0,0,0,0,0,0,0,0,0,0.0,15,62.5,1,18,457000,0.0,0,0,39000,0,0.82,8
L1NSB01297,20,76,328000,0,0,270000,0,0,0,0.0,16,66.7,1,18,341000,0.04,0,0,51000,0,0.61,17
L1NSB01298,0,0,0,0,0,0,0,0,0,0.0,19,79.2,1,16,228000,0.14,0,0,66000,0,0.82,8
L1NSB01299,6,48,688000,1,0,300000,0,0,0,0.0,15,62.5,0,11,442000,0.13,0,0,86000,0,0.86,6
L1NSB01300,0,0,0,0,0,0,0,0,0,0.0,19,79.2,1,12,229000,0.14,1,8000000,87000,0,0.87,5
L1NSB01301,20,8,556000,1,0,343000,3273000,86,1,0.04,19,79.2,1,0,0,0.0,0,0,94000,0,0.97,1
L1NSB01302,23,39,363000,1,0,117000,0,0,0,0.0,15,62.5,1,4,317000,0.02,0,0,66000,1,0.84,7
L1NSB01303,9,70,110000,1,0,263000,6035000,308,1,0.12,24,100.0,0,14,76000,0.07,0,0,27000,1,0.83,7
L1NSB01304,0,0,0,0,0,0,6786000,60,1,0.14,20,83.3,1,6,144000,0.07,0,0,71000,0,0.7,13
L1NSB01305,0,0,0,0,0,0,0,0,0,0.0,16,66.7,0,0,443000,0.07,0,0,85000,1,0.57,19
L1NSB01306,22,35,481000,1,0,263000,0,0,0,0.0,24,100.0,1,10,133000,0.11,0,0,131000,1,0.64,16
L1NSB01307,24,18,561000,1,0,65000,0,0,0,0.0,24,100.0,0,18,329000,0.1,0,0,112000,1,0.87,5
L1NSB01308,24,24,569000,0,0,390000,0,0,0,0.0,23,95.8,0,0,101000,0.06,0,0,100000,0,0.97,1
L1NSB01309,20,74,788000,1,0,194000,0,0,0,0.0,24,100.0,1,10,426000,0.03,1,3000000,134000,1,0.9,4
L1NSB01310,8,32,686000,0,0,469000,4636000,82,1,0.07,15,62.5,0,14,244000,0.05,0,0,48000,1,0.91,4
L1NSB01311,7,26,540000,1,0,322000,7816000,338,1,0.12,22,91.7,1,14,78000,0.12,0,0,103000,0,0.95,2
L1NSB01312,7,58,227000,0,0,179000,3267000,303,1,0.06,23,95.8,1,6,137000,0.11,0,0,62000,1,0.97,1
L1NSB01313,0,0,0,0,0,0,0,0,0,0.0,21,87.5,0,9,395000,0.13,0,0,121000,1,0.85,6
L1NSB01314,0,0,0,0,0,0,0,0,0,0.0,21,87.5,1,10,149000,0.01,0,0,86000,1,0.64,16
L1NSB01315,21,22,702000,0,0,318000,0,0,0,0.0,17,70.8,1,3,208000,0.13,0,0,88000,1,0.91,4
L1NSB01316,0,0,0,0,0,0,0,0,0,0.0,23,95.8,1,18,242000,0.1,0,0,118000,0,0.67,14
L1NSB01317,12,75,314000,0,0,487000,0,0,0,0.0,16,66.7,1,15,278000,0.14,0,0,78000,1,0.74,11
L1NSB01318,0,0,0,0,0,0,0,0,0,0.0,19,79.2,0,0,381000,0.07,0,0,59000,1,0.84,7
L1NSB01319,9,8,226000,0,0,241000,2569000,59,1,0.09,18,75.0,1,8,474000,0.11,0,0,39000,1,0.91,4
L1NSB01320,20,53,39000,1,0,37000,0,0,0,0.0,18,75.0,1,7,189000,0.15,1,1000000,120000,1,0.7,13
L1NSB01321,18,43,502000,1,0,443000,7805000,252,1,0.07,17,70.8,1,4,351000,0.1,0,0,35000,1,0.74,11
L1NSB01322,16,7,800000,1,0,134000,0,0,0,0.0,14,58.3,1,19,451000,0.04,0,0,67000,0,0.87,5
L1NSB01323,6,58,130000,1,0,181000,0,0,0,0.0,17,70.8,1,14,162000,0.13,0,0,95000,0,0.82,8
L1NSB01324,21,72,101000,1,0,86000,6241000,153,0,0.09,24,100.0,0,12,107000,0.05,0,0,32000,1,0.6,18
L1NSB01325,7,33,473000,1,0,179000,0,0,0,0.0,23,95.8,0,1,187000,0.02,0,0,140000,1,0.74,11
L1NSB01326,12,18,638000,1,0,236000,0,0,0,0.0,14,58.3,0,18,368000,0.06,0,0,138000,0,0.74,11
L1NSB01327,8,24,183000,1,0,122000,1650000,312,1,0.08,22,91.7,1,9,414000,0.07,0,0,149000,0,0.9,4
L1NSB01328,0,0,0,0,0,0,0,0,0,0.0,21,87.5,0,11,368000,0.06,0,0,120000,1,0.74,11
L1NSB01329,11,62,289000,1,0,366000,3419000,56,1,0.14,23,95.8,0,14,83000,0.13,0,0,105000,1,0.71,13
L1NSB01330,9,29,251000,1,0,382000,6889000,94,0,0.06,21,87.5,1,16,83000,0.04,0,0,66000,1,0.89,4
L1NSB01331,18,44,653000,1,0,425000,2475000,378,1,0.02,19,79.2,1,1,340000,0.04,0,0,75000,1,0.72,12
L1NSB01332,24,57,684000,0,0,53000,3324000,110,1,0.13,15,62.5,0,11,104000,0.08,0,0,25000,0,0.96,1
L1NSB01333,0,0,0,0,0,0,0,0,0,0.0,23,95.8,0,0,0,0.0,0,0,32000,1,0.88,5
L1NSB01334,15,38,91000,1,0,289000,0,0,0,0.0,15,62.5,0,10,100000,0.09,0,0,85000,1,0.77,10
L1NSB01335,24,16,750000,1,1,361000,2815000,272,1,0.08,14,58.3,1,0,369000,0.08,0,0,32000,1,0.92,3
L1NSB01336,22,14,328000,1,1,468000,0,0,0,0.0,24,100.0,0,13,495000,0.11,0,0,142000,1,0.86,6
L1NSB01337,0,0,0,0,0,0,0,0,0,0.0,23,95.8,0,8,133000,0.15,0,0,140000,0,0.99,0
L1NSB01338,16,71,791000,1,0,153000,0,0,0,0.0,24,100.0,1,0,180000,0.09,0,0,102000,1,0.63,16
L1NSB01339,0,0,0,0,0,0,0,0,0,0.0,14,58.3,0,1,168000,0.01,0,0,36000,1,0.78,9
L1NSB01340,19,16,488000,1,0,232000,0,0,0,0.0,16,66.7,0,4,401000,0.05,0,0,139000,1,0.84,7
L1NSB01341,9,39,633000,1,0,269000,3235000,142,1,0.02,23,95.8,1,1,92000,0.0,0,0,79000,0,0.97,1
L1NSB01342,0,0,0,0,0,0,0,0,0,0.0,16,66.7,0,4,276000,0.14,0,0,141000,0,0.7,13
L1NSB01343,15,26,462000,1,0,347000,0,0,0,0.0,19,79.2,0,11,185000,0.03,0,0,66000,0,0.79,9
L1NSB01344,0,0,0,0,0,0,1534000,110,0,0.1,19,79.2,1,15,257000,0.09,0,0,114000,1,0.6,18
L1NSB01345,23,51,407000,1,0,473000,3177000,290,1,0.08,17,70.8,1,19,303000,0.04,0,0,101000,0,0.99,0
L1NSB01346,13,23,315000,0,0,59000,7551000,154,1,0.12,21,87.5,1,18,271000,0.05,0,0,145000,0,0.65,15
L1NSB01347,6,6,460000,1,0,176000,0,0,0,0.0,19,79.2,1,16,72000,0.15,0,0,94000,0,0.94,2
L1NSB01348,23,25,561000,1,0,187000,5772000,275,1,0.09,21,87.5,1,0,442000,0.06,0,0,112000,1,0.98,0
L1NSB01349,12,53,49000,1,0,285000,0,0,0,0.0,16,66.7,0,4,264000,0.02,0,0,41000,1,1.0,0
L1NSB01350,17,7,95000,0,0,79000,6709000,280,1,0.15,17,70.8,0,9,442000,0.01,0,0,93000,1,0.75,11
L1NSB01351,16,53,744000,1,0,225000,0,0,0,0.0,17,70.8,1,15,95000,0.04,0,0,140000,0,0.56,19
L1NSB01352,16,36,548000,0,0,291000,7550000,88,1,0.11,24,100.0,1,7,387000,0.13,0,0,135000,1,0.71,13
L1NSB01353,12,67,428000,0,0,68000,0,0,0,0.0,16,66.7,0,20,217000,0.14,0,0,23000,1,0.94,2
L1NSB01354,12,40,447000,1,0,419000,0,0,0,0.0,16,66.7,0,18,339000,0.1,0,0,73000,1,0.75,11
L1NSB01355,23,53,75000,1,0,313000,6842000,153,1,0.05,15,62.5,0,1,246000,0.1,0,0,58000,1,0.58,18
L1NSB01356,10,79,558000,1,0,166000,0,0,0,0.0,16,66.7,0,15,309000,0.06,0,0,47000,1,0.66,15
L1NSB01357,12,6,398000,1,0,498000,6828000,262,1,0.05,14,58.3,1,0,0,0.0,0,0,118000,1,0.58,18
L1NSB01358,12,45,202000,1,0,308000,0,0,0,0.0,24,100.0,0,0,396000,0.14,0,0,118000,1,0.79,9
L1NSB01359,8,5,501000,0,0,99000,0,0,0,0.0,17,70.8,0,12,63000,0.04,0,0,150000,0,0.84,7
L1NSB01360,23,69,323000,0,0,117000,5497000,118,1,0.13,16,66.7,0,13,489000,0.12,0,0,146000,1,0.65,15
L1NSB01361,23,33,104000,1,1,482000,0,0,0,0.0,22,91.7,1,1,460000,0.05,0,0,81000,0,0.82,8
L1NSB01362,21,77,529000,1,0,272000,7365000,183,0,0.09,22,91.7,1,1,83000,0.12,0,0,138000,0,0.59,18
L1NSB01363,13,18,155000,0,0,326000,0,0,0,0.0,21,87.5,0,9,248000,0.0,0,0,74000,0,0.58,18
L1NSB01364,0,0,0,0,0,0,0,0,0,0.0,22,91.7,0,3,279000,0.12,0,0,65000,1,0.94,2
L1NSB01365,0,0,0,0,0,0,0,0,0,0.0,21,87.5,0,10,319000,0.08,0,0,101000,1,0.63,16
L1NSB01366,0,0,0,0,0,0,0,0,0,0.0,20,83.3,1,6,62000,0.13,0,0,136000,0,0.73,12
L1NSB01367,0,0,0,0,0,0,6032000,340,0,0.09,17,70.8,0,3,71000,0.0,0,0,66000,1,0.58,18
L1NSB01368,0,0,0,0,0,0,0,0,0,0.0,20,83.3,0,20,136000,0.02,0,0,24000,0,0.85,6
L1NSB01369,7,27,60000,1,0,296000,0,0,0,0.0,15,62.5,1,19,209000,0.0,0,0,119000,1,0.59,18
L1NSB01370,13,56,66000,1,0,467000,5521000,130,0,0.11,19,79.2,0,1,406000,0.11,0,0,21000,1,0.93,3
L1NSB01371,12,49,264000,0,0,23000,0,0,0,0.0,15,62.5,1,12,413000,0.03,0,0,29000,1,0.93,3
L1NSB01372,14,53,152000,1,1,467000,0,0,0,0.0,19,79.2,0,2,464000,0.11,0,0,52000,0,0.73,12
L1NSB01373,12,12,630000,1,0,86000,3903000,50,1,0.02,17,70.8,1,10,340000,0.09,0,0,80000,1,0.65,15
L1NSB01374,18,33,706000,1,0,195000,0,0,0,0.0,21,87.5,0,8,152000,0.03,0,0,101000,1,0.56,19
L1NSB01375,6,8,595000,0,0,359000,0,0,0,0.0,20,83.3,0,15,234000,0.01,0,0,130000,1,0.84,7
L1NSB01376,14,55,401000,0,0,19000,0,0,0,0.0,17,70.8,1,18,180000,0.12,0,0,112000,1,0.85,6
L1NSB01377,15,54,790000,0,0,60000,5612000,104,1,0.14,14,58.3,0,0,0,0.0,0,0,55000,0,0.55,20
L1NSB01378,18,49,137000,1,0,319000,0,0,0,0.0,14,58.3,1,12,430000,0.0,0,0,109000,0,0.99,0
L1NSB01379,9,79,195000,1,0,252000,0,0,0,0.0,24,100.0,0,11,460000,0.0,0,0,120000,1,0.85,6
L1NSB01380,22,41,230000,1,0,187000,0,0,0,0.0,20,83.3,1,17,500000,0.11,0,0,147000,1,0.62,17
L1NSB01381,10,5,293000,1,0,258000,0,0,0,0.0,15,62.5,0,0,474000,0.03,0,0,106000,0,0.77,10
L1NSB01382,15,16,288000,0,0,373000,0,0,0,0.0,21,87.5,1,3,401000,0.14,0,0,106000,0,0.94,2
L1NSB01383,0,0,0,0,0,0,0,0,0,0.0,19,79.2,0,18,238000,0.05,0,0,33000,0,0.83,7
L1NSB01384,6,59,766000,1,0,110000,0,0,0,0.0,19,79.2,0,13,180000,0.02,0,0,85000,0,0.83,7
L1NSB01385,0,0,0,0,0,0,0,0,0,0.0,14,58.3,1,19,62000,0.08,1,9000000,49000,0,0.74,11
L1NSB01386,15,61,72000,0,0,13000,0,0,0,0.0,21,87.5,0,9,107000,0.07,1,1000000,112000,0,0.7,13
L1NSB01387,12,15,222000,0,1,225000,0,0,0,0.0,16,66.7,1,5,329000,0.0,0,0,37000,1,0.67,14
L1NSB01388,7,17,427000,0,0,324000,1796000,229,1,0.05,16,66.7,0,17,108000,0.07,0,0,74000,1,0.82,8
L1NSB01389,18,18,56000,1,0,465000,0,0,0,0.0,22,91.7,1,5,460000,0.09,0,0,131000,1,0.61,17
L1NSB01390,0,0,0,0,0,0,0,0,0,0.0,14,58.3,1,12,195000,0.06,0,0,142000,1,0.76,10
L1NSB01391,17,53,203000,1,1,143000,0,0,0,0.0,19,79.2,1,1,431000,0.1,0,0,98000,0,0.99,0
L1NSB01392,24,79,608000,0,0,17000,0,0,0,0.0,23,95.8,0,18,137000,0.08,0,0,108000,1,0.89,4
L1NSB01393,9,37,274000,1,0,175000,0,0,0,0.0,24,100.0,1,10,122000,0.0,0,0,124000,1,0.8,8
L1NSB01394,0,0,0,0,0,0,5896000,112,1,0.09,22,91.7,0,1,448000,0.05,0,0,30000,1,0.7,13
L1NSB01395,6,60,530000,0,1,353000,0,0,0,0.0,22,91.7,1,7,465000,0.01,0,0,24000,0,0.74,11
L1NSB01396,21,64,441000,1,0,455000,0,0,0,0.0,15,62.5,1,18,492000,0.1,0,0,145000,1,0.81,8
L1NSB01397,7,50,526000,0,0,166000,4353000,192,0,0.07,15,62.5,1,9,176000,0.08,0,0,98000,0,0.9,4
L1NSB01398,16,52,453000,1,0,316000,0,0,0,0.0,21,87.5,1,19,133000,0.08,0,0,62000,1,0.65,15
L1NSB01399,14,34,530000,1,0,451000,0,0,0,0.0,24,100.0,1,19,90000,0.09,0,0,123000,1,0.86,6
L1NSB01400,0,0,0,0,0,0,0,0,0,0.0,15,62.5,0,8,82000,0.1,0,0,134000,1,0.84,7
L1NSB01401,13,24,621000,1,0,425000,0,0,0,0.0,22,91.7,1,2,378000,0.09,0,0,42000,1,0.76,10
L1NSB01402,0,0,0,0,0,0,1560000,131,1,0.04,17,70.8,1,0,0,0.0,0,0,81000,1,0.88,5
L1NSB01403,12,64,285000,1,1,48000,0,0,0,0.0,22,91.7,1,8,148000,0.04,0,0,143000,1,0.91,4
L1NSB01404,23,23,453000,0,0,156000,0,0,0,0.0,21,87.5,0,12,137000,0.0,0,0,138000,1,0.95,2
L1NSB01405,13,49,349000,0,0,175000,0,0,0,0.0,19,79.2,0,13,495000,0.05,0,0,69000,0,0.59,18
L1NSB01406,18,70,576000,1,0,216000,0,0,0,0.0,17,70.8,1,0,0,0.0,0,0,24000,0,0.94,2
L1NSB01407,22,39,258000,1,1,162000,5981000,391,1,0.08,15,62.5,0,12,241000,0.14,0,0,32000,1,0.91,4
L1NSB01408,0,0,0,0,0,0,0,0,0,0.0,18,75.0,1,2,310000,0.1,0,0,53000,0,0.98,0
L1NSB01409,11,76,569000,1,0,249000,3181000,184,1,0.01,22,91.7,0,14,161000,0.11,0,0,71000,0,0.8,8
L1NSB01410,8,71,117000,0,0,400000,0,0,0,0.0,16,66.7,0,18,427000,0.03,0,0,21000,1,0.55,20
L1NSB01411,13,5,687000,1,0,151000,6150000,107,1,0.07,21,87.5,0,13,180000,0.09,0,0,124000,1,0.59,18
L1NSB01412,13,65,694000,0,0,335000,0,0,0,0.0,21,87.5,1,17,102000,0.08,0,0,67000,1,0.78,9
L1NSB01413,13,9,209000,0,0,42000,0,0,0,0.0,20,83.3,0,1,383000,0.04,0,0,141000,1,0.75,11
L1NSB01414,0,0,0,0,0,0,1609000,129,1,0.05,14,58.3,1,15,131000,0.06,0,0,150000,0,0.7,13
L1NSB01415,6,36,631000,0,0,48000,0,0,0,0.0,16,66.7,1,16,311000,0.1,0,0,104000,1,0.81,8
L1NSB01416,7,76,188000,1,0,413000,0,0,0,0.0,21,87.5,0,20,314000,0.01,0,0,109000,0,0.69,13
L1NSB01417,0,0,0,0,0,0,0,0,0,0.0,20,83.3,0,18,314000,0.11,0,0,64000,0,0.63,16
L1NSB01418,0,0,0,0,0,0,0,0,0,0.0,18,75.0,0,16,262000,0.01,0,0,107000,1,0.95,2
L1NSB01419,11,34,83000,1,0,292000,0,0,0,0.0,14,58.3,0,2,397000,0.09,0,0,29000,1,0.67,14
L1NSB01420,8,24,604000,1,1,160000,0,0,0,0.0,21,87.5,0,3,492000,0.02,0,0,127000,0,0.8,8
L1NSB01421,15,69,367000,1,0,239000,0,0,0,0.0,22,91.7,1,20,334000,0.06,0,0,53000,1,0.76,10
L1NSB01422,0,0,0,0,0,0,0,0,0,0.0,20,83.3,0,0,410000,0.06,0,0,104000,1,0.87,5
L1NSB01423,19,76,612000,1,1,194000,7829000,292,1,0.11,23,95.8,1,17,178000,0.1,0,0,82000,1,0.76,10
L1NSB01424,17,58,117000,1,0,191000,0,0,0,0.0,17,70.8,0,10,296000,0.07,0,0,112000,1,0.86,6
L1NSB01425,14,48,547000,0,1,358000,0,0,0,0.0,22,91.7,1,6,275000,0.04,0,0,62000,0,0.83,7
L1NSB01426,18,9,318000,0,0,12000,0,0,0,0.0,16,66.7,1,0,0,0.0,0,0,119000,1,0.58,18
L1NSB01427,9,66,559000,0,0,310000,6049000,329,1,0.14,15,62.5,1,0,169000,0.07,0,0,94000,0,0.93,3
L1NSB01428,0,0,0,0,0,0,5660000,65,1,0.08,15,62.5,0,20,130000,0.07,0,0,22000,1,0.72,12
L1NSB01429,16,20,45000,1,0,62000,0,0,0,0.0,23,95.8,1,18,286000,0.14,0,0,148000,0,0.91,4
L1NSB01430,8,35,160000,1,1,356000,0,0,0,0.0,21,87.5,0,11,351000,0.04,0,0,123000,1,0.71,13
L1NSB01431,16,65,338000,1,0,86000,0,0,0,0.0,22,91.7,1,2,55000,0.1,0,0,20000,1,0.73,12
L1NSB01432,0,0,0,0,0,0,0,0,0,0.0,19,79.2,0,10,295000,0.03,1,10000000,49000,0,0.73,12
L1NSB01433,6,60,418000,1,0,421000,7021000,84,1,0.04,15,62.5,0,14,243000,0.06,0,0,94000,1,0.72,12
L1NSB01434,20,80,123000,1,0,127000,7718000,248,1,0.15,19,79.2,0,14,220000,0.13,0,0,120000,1,0.72,12
L1NSB01435,12,39,214000,1,0,130000,0,0,0,0.0,22,91.7,1,17,130000,0.12,0,0,131000,1,0.72,12
L1NSB01436,7,74,751000,1,0,426000,0,0,0,0.0,24,100.0,1,3,313000,0.07,0,0,93000,0,0.84,7
L1NSB01437,12,58,258000,1,0,143000,4233000,103,0,0.11,15,62.5,0,18,500000,0.04,0,0,34000,1,0.62,17
L1NSB01438,12,7,645000,1,0,120000,0,0,0,0.0,15,62.5,1,5,93000,0.12,0,0,102000,1,0.75,11
L1NSB01439,6,10,516000,0,0,410000,0,0,0,0.0,22,91.7,0,15,117000,0.14,0,0,73000,1,0.71,13
L1NSB01440,0,0,0,0,0,0,0,0,0,0.0,22,91.7,1,6,276000,0.1,0,0,33000,0,0.66,15
L1NSB01441,21,63,524000,1,0,320000,0,0,0,0.0,19,79.2,0,18,386000,0.1,0,0,53000,0,0.82,8
L1NSB01442,21,32,509000,0,0,170000,0,0,0,0.0,19,79.2,0,14,348000,0.15,0,0,98000,1,0.85,6
L1NSB01443,11,73,751000,1,0,471000,3942000,154,1,0.11,16,66.7,0,12,480000,0.09,0,0,91000,1,0.66,15
L1NSB01444,18,54,528000,0,0,228000,0,0,0,0.0,22,91.7,0,19,348000,0.06,0,0,142000,1,0.65,15
L1NSB01445,8,43,155000,1,0,309000,0,0,0,0.0,14,58.3,1,19,196000,0.09,0,0,86000,1,0.63,16
L1NSB01446,7,62,171000,1,0,381000,0,0,0,0.0,16,66.7,1,15,337000,0.06,0,0,137000,1,0.62,17
L1NSB01447,21,40,86000,1,0,456000,0,0,0,0.0,23,95.8,1,7,362000,0.02,0,0,81000,1,0.63,16
L1NSB01448,23,8,263000,1,0,316000,0,0,0,0.0,23,95.8,0,3,396000,0.14,0,0,115000,1,0.77,10
L1NSB01449,0,0,0,0,0,0,0,0,0,0.0,14,58.3,0,15,233000,0.0,0,0,75000,1,0.82,8
L1NSB01450,11,46,433000,1,0,323000,0,0,0,0.0,21,87.5,0,9,445000,0.1,0,0,142000,1,0.58,18
L1NSB01451,18,28,446000,1,0,401000,0,0,0,0.0,22,91.7,0,13,85000,0.06,0,0,120000,0,0.79,9
L1NSB01452,0,0,0,0,0,0,3480000,55,1,0.03,20,83.3,0,4,205000,0.1,0,0,127000,1,0.82,8
L1NSB01453,18,55,405000,1,0,259000,0,0,0,0.0,21,87.5,1,0,448000,0.05,0,0,83000,1,0.98,0
L1NSB01454,16,41,135000,0,0,204000,2895000,74,1,0.1,15,62.5,0,5,492000,0.08,0,0,85000,1,0.62,17
L1NSB01455,6,8,720000,1,0,191000,3516000,247,1,0.05,19,79.2,0,12,318000,0.06,0,0,40000,1,0.94,2
L1NSB01456,12,16,353000,0,0,496000,0,0,0,0.0,18,75.0,1,3,210000,0.1,0,0,57000,1,0.78,9
L1NSB01457,8,27,521000,1,0,498000,6174000,151,1,0.04,19,79.2,0,13,480000,0.09,0,0,88000,0,0.69,13
L1NSB01458,0,0,0,0,0,0,0,0,0,0.0,20,83.3,1,12,92000,0.06,0,0,64000,1,0.93,3
L1NSB01459,0,0,0,0,0,0,0,0,0,0.0,19,79.2,0,1,424000,0.06,0,0,98000,0,0.84,7
L1NSB01460,0,0,0,0,0,0,0,0,0,0.0,21,87.5,1,7,392000,0.03,0,0,74000,0,1.0,0
L1NSB01461,17,51,318000,1,1,428000,0,0,0,0.0,24,100.0,1,1,162000,0.11,0,0,125000,1,0.63,16
L1NSB01462,0,0,0,0,0,0,0,0,0,0.0,18,75.0,1,9,395000,0.01,0,0,64000,1,0.78,9
L1NSB01463,9,43,725000,0,0,118000,4282000,377,1,0.04,24,100.0,1,13,114000,0.12,0,0,20000,1,1.0,0
L1NSB01464,8,36,548000,0,0,417000,0,0,0,0.0,19,79.2,0,2,175000,0.11,0,0,31000,1,0.67,14
L1NSB01465,8,69,782000,1,0,458000,0,0,0,0.0,22,91.7,0,4,392000,0.04,0,0,100000,1,0.74,11
L1NSB01466,17,14,164000,0,0,348000,6639000,380,1,0.02,19,79.2,1,18,282000,0.03,0,0,20000,0,0.69,13
L1NSB01467,14,53,346000,0,0,410000,3550000,188,1,0.12,22,91.7,0,0,402000,0.05,0,0,62000,1,0.88,5
L1NSB01468,0,0,0,0,0,0,0,0,0,0.0,17,70.8,0,3,344000,0.05,0,0,140000,1,0.66,15
L1NSB01469,16,29,625000,0,1,398000,0,0,0,0.0,18,75.0,0,20,424000,0.11,0,0,60000,1,0.61,17
L1NSB01470,0,0,0,0,0,0,4210000,398,1,0.11,19,79.2,1,12,469000,0.02,0,0,115000,1,0.71,13
L1NSB01471,20,74,738000,0,0,127000,0,0,0,0.0,23,95.8,0,7,358000,0.09,0,0,38000,0,0.86,6
L1NSB01472,8,74,546000,1,0,290000,5103000,321,1,0.12,22,91.7,0,0,397000,0.13,0,0,66000,1,0.92,3
L1NSB01473,13,62,560000,0,0,46000,6094000,358,1,0.12,24,100.0,0,20,351000,0.13,0,0,94000,1,0.91,4
L1NSB01474,6,62,329000,1,0,352000,0,0,0,0.0,19,79.2,1,12,377000,0.07,0,0,134000,0,0.79,9
L1NSB01475,22,62,395000,1,0,37000,0,0,0,0.0,23,95.8,0,17,495000,0.0,0,0,144000,1,0.99,0
L1NSB01476,10,10,288000,1,0,476000,0,0,0,0.0,14,58.3,0,14,197000,0.03,0,0,122000,1,0.96,1
L1NSB01477,14,66,536000,0,0,86000,0,0,0,0.0,18,75.0,1,20,456000,0.04,0,0,142000,0,0.6,18
L1NSB01478,0,0,0,0,0,0,0,0,0,0.0,21,87.5,0,2,327000,0.1,0,0,20000,0,0.63,16
L1NSB01479,12,55,530000,1,0,342000,0,0,0,0.0,15,62.5,0,12,366000,0.12,0,0,130000,0,0.84,7
L1NSB01480,18,58,708000,1,0,24000,0,0,0,0.0,21,87.5,1,18,162000,0.05,0,0,54000,1,0.87,5
L1NSB01481,0,0,0,0,0,0,0,0,0,0.0,22,91.7,1,7,104000,0.14,0,0,69000,0,0.55,20
L1NSB01482,0,0,0,0,0,0,7533000,247,0,0.13,17,70.8,1,5,96000,0.05,0,0,35000,1,0.77,10
L1NSB01483,8,54,416000,1,0,496000,1808000,331,1,0.12,16,66.7,0,17,488000,0.1,0,0,145000,0,0.61,17
L1NSB01484,0,0,0,0,0,0,0,0,0,0.0,18,75.0,1,12,478000,0.11,0,0,29000,1,0.91,4
L1NSB01485,7,60,495000,1,0,474000,0,0,0,0.0,21,87.5,1,16,322000,0.13,0,0,50000,0,0.76,10
L1NSB01486,6,69,706000,0,0,493000,5866000,73,1,0.1,21,87.5,0,1,426000,0.05,0,0,139000,1,0.86,6
L1NSB01487,0,0,0,0,0,0,0,0,0,0.0,19,79.2,1,17,372000,0.06,0,0,25000,1,0.91,4
L1NSB01488,13,56,673000,1,0,334000,0,0,0,0.0,23,95.8,0,8,443000,0.07,0,0,41000,1,0.56,19
L1NSB01489,24,79,670000,0,0,257000,0,0,0,0.0,22,91.7,0,9,326000,0.11,0,0,61000,0,0.57,19
L1NSB01490,6,41,353000,1,0,459000,0,0,0,0.0,17,70.8,0,0,185000,0.09,0,0,26000,1,0.93,3
L1NSB01491,0,0,0,0,0,0,1517000,62,0,0.14,21,87.5,0,0,0,0.0,0,0,109000,1,0.75,11
