nasabah_id,platform_id,platform_nama,platform_tipe,platform_segmen,segmen_pekerjaan,usia,kota,jumlah_tanggungan,lama_di_platform_bln,punya_smartphone,punya_ewallet,punya_rekening_bank,punya_kartu_kredit,punya_bpjs,is_gig_worker,punya_app_gig,rating_gig_app,jam_kerja_per_hari,tgl_bergabung
L1NSB01112,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,28,Medan,4,22,1,1,0,1,0,0,0,0.0,0,2022-04-16
L1NSB01113,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,45,Bogor,3,8,1,1,1,0,0,1,1,4.9,7,2024-03-17
L1NSB01114,PLT003,Adira Finance,Multifinance,Motor & elektronik,Kurir / ekspedisi,39,Yogyakarta,1,24,1,1,1,0,1,1,1,4.5,5,2022-11-26
L1NSB01115,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,31,Yogyakarta,2,1,1,1,1,0,1,1,1,4.0,10,2023-03-05
L1NSB01116,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,31,Jakarta Selatan,5,2,0,0,0,1,0,1,1,4.9,10,2024-04-05
L1NSB01117,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,38,Tangerang,3,25,1,1,1,1,1,0,0,0.0,0,2022-09-09
L1NSB01118,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Kurir / ekspedisi,41,Jakarta Selatan,5,17,1,1,0,0,0,1,1,4.4,9,2023-05-18
L1NSB01119,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,50,Palembang,5,6,1,1,0,0,1,0,0,0.0,0,2023-04-11
L1NSB01120,PLT004,BFI Finance,Multifinance,Motor & UMKM,Petani / nelayan,34,Medan,2,31,0,1,1,1,0,0,0,0.0,0,2022-01-03
L1NSB01121,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Freelancer digital,20,Bogor,2,33,1,1,1,0,1,1,1,4.5,4,2022-01-16
L1NSB01122,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,47,Bekasi,2,11,0,1,1,0,1,1,0,0.0,0,2022-09-13
L1NSB01123,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,30,Palembang,1,25,1,0,0,0,1,0,0,0.0,0,2022-08-16
L1NSB01124,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,27,Jakarta Timur,2,2,1,1,1,0,1,1,1,4.5,5,2022-03-10
L1NSB01125,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,46,Jakarta Barat,1,5,1,1,1,0,1,0,0,0.0,0,2024-06-15
L1NSB01126,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,29,Jakarta Barat,4,12,1,1,1,0,0,1,0,0.0,0,2022-07-09
L1NSB01127,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,21,Depok,4,13,1,0,1,0,0,0,0,0.0,0,2022-04-26
L1NSB01128,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,52,Jakarta Selatan,1,20,1,0,1,1,1,1,1,4.2,11,2022-03-30
L1NSB01129,PLT004,BFI Finance,Multifinance,Motor & UMKM,Kurir / ekspedisi,23,Jakarta Timur,1,9,1,0,1,0,1,1,0,0.0,0,2023-10-04
L1NSB01130,PLT004,BFI Finance,Multifinance,Motor & UMKM,Karyawan kontrak,42,Depok,1,17,1,1,0,0,1,0,0,0.0,0,2023-01-18
L1NSB01131,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,33,Yogyakarta,3,9,1,1,1,0,1,0,0,0.0,0,2022-09-05
L1NSB01132,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,50,Palembang,3,5,1,0,0,0,1,1,0,0.0,0,2023-01-14
L1NSB01133,PLT003,Adira Finance,Multifinance,Motor & elektronik,Buruh pabrik,48,Makassar,3,22,1,1,0,0,1,0,0,0.0,0,2022-07-17
L1NSB01134,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Petani / nelayan,27,Surabaya,2,22,1,1,0,0,1,0,0,0.0,0,2022-05-18
L1NSB01135,PLT003,Adira Finance,Multifinance,Motor & elektronik,Penjahit / konveksi,51,Depok,1,21,1,1,0,0,1,0,0,0.0,0,2022-06-21
L1NSB01136,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Petani / nelayan,36,Bekasi,3,28,1,0,1,1,1,0,0,0.0,0,2022-04-08
L1NSB01137,PLT003,Adira Finance,Multifinance,Motor & elektronik,Petani / nelayan,39,Depok,1,30,1,0,1,1,1,0,0,0.0,0,2022-06-12
L1NSB01138,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,50,Tangerang,2,16,1,1,1,0,0,0,0,0.0,0,2022-03-15
L1NSB01139,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,43,Pekanbaru,4,36,1,0,0,1,1,1,1,5.0,13,2022-01-14
L1NSB01140,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,46,Makassar,2,32,1,1,0,0,0,0,0,0.0,0,2022-01-14
L1NSB01141,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,36,Jakarta Barat,0,36,1,0,0,0,1,0,0,0.0,0,2022-01-02
L1NSB01142,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,36,Bekasi,3,28,1,0,1,1,1,1,1,3.9,4,2022-06-12
L1NSB01143,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,43,Depok,1,35,1,1,0,0,1,1,1,4.2,5,2022-01-27
L1NSB01144,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,29,Bogor,4,12,1,1,0,0,1,0,0,0.0,0,2023-01-31
L1NSB01145,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,25,Pekanbaru,4,6,1,1,0,1,1,0,0,0.0,0,2022-01-24
L1NSB01146,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,32,Bogor,2,32,1,1,0,0,1,0,0,0.0,0,2022-04-24
L1NSB01147,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,28,Yogyakarta,2,5,1,1,0,1,0,0,0,0.0,0,2023-02-19
L1NSB01148,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,37,Bogor,3,15,1,1,1,0,1,0,0,0.0,0,2022-03-08
L1NSB01149,PLT004,BFI Finance,Multifinance,Motor & UMKM,Petani / nelayan,20,Bandung,2,23,1,0,1,0,1,0,0,0.0,0,2022-06-28
L1NSB01150,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,35,Surabaya,4,11,1,1,1,0,1,0,0,0.0,0,2023-01-26
L1NSB01151,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,33,Jakarta Barat,2,11,1,1,0,0,1,1,1,3.9,10,2022-07-10
L1NSB01152,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,29,Semarang,5,5,1,0,0,0,1,0,0,0.0,0,2024-01-29
L1NSB01153,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,49,Bandung,1,11,1,1,0,0,0,0,0,0.0,0,2022-07-03
L1NSB01154,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,48,Semarang,4,24,1,0,1,0,0,1,1,4.6,12,2022-09-14
L1NSB01155,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Penjahit / konveksi,44,Jakarta Timur,3,11,1,0,0,1,1,0,0,0.0,0,2022-10-13
L1NSB01156,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,30,Yogyakarta,1,8,1,0,1,0,1,0,0,0.0,0,2022-10-22
L1NSB01157,PLT004,BFI Finance,Multifinance,Motor & UMKM,Kurir / ekspedisi,50,Makassar,3,26,1,1,1,0,1,1,1,4.7,13,2022-07-27
L1NSB01158,PLT003,Adira Finance,Multifinance,Motor & elektronik,Kurir / ekspedisi,45,Jakarta Timur,2,33,1,0,0,0,1,1,1,3.7,10,2022-02-08
L1NSB01159,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,50,Depok,2,2,1,1,1,0,1,1,1,3.7,8,2022-10-19
L1NSB01160,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Penjahit / konveksi,47,Bekasi,5,32,1,1,0,0,0,0,0,0.0,0,2022-03-04
L1NSB01161,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Penjahit / konveksi,25,Bekasi,3,24,1,1,0,0,1,0,0,0.0,0,2022-07-01
L1NSB01162,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,21,Bogor,3,31,1,1,0,0,0,1,0,0.0,0,2022-05-24
L1NSB01163,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,51,Depok,3,34,1,1,0,0,0,1,1,4.1,12,2022-02-26
L1NSB01164,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,51,Jakarta Selatan,2,36,1,1,0,1,1,0,0,0.0,0,2022-01-15
L1NSB01165,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,31,Jakarta Barat,2,25,1,0,0,0,0,1,1,3.8,6,2022-10-18
L1NSB01166,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pemilik UMKM kecil,32,Jakarta Selatan,5,5,1,0,1,1,0,0,0,0.0,0,2022-06-19
L1NSB01167,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,48,Palembang,3,22,1,1,1,1,0,1,1,4.8,9,2022-06-17
L1NSB01168,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,52,Makassar,2,18,1,1,0,1,1,1,1,4.9,8,2023-02-19
L1NSB01169,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,38,Palembang,1,17,1,0,0,1,1,0,0,0.0,0,2022-06-06
L1NSB01170,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,51,Tangerang,2,27,1,1,0,0,0,0,0,0.0,0,2022-02-03
L1NSB01171,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pemilik UMKM kecil,22,Bandung,1,26,1,0,1,0,1,0,0,0.0,0,2022-05-01
L1NSB01172,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,50,Bogor,1,26,1,1,1,0,1,0,0,0.0,0,2022-03-23
L1NSB01173,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,43,Pekanbaru,4,6,1,0,1,0,1,0,0,0.0,0,2024-03-23
L1NSB01174,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pemilik UMKM kecil,19,Surabaya,3,12,0,1,1,0,1,0,0,0.0,0,2023-11-14
L1NSB01175,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,29,Bogor,4,20,1,0,1,1,1,1,1,3.8,6,2023-02-26
L1NSB01176,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,37,Medan,0,34,1,1,0,0,1,1,1,4.7,12,2022-01-29
L1NSB01177,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,40,Makassar,4,11,1,1,0,0,0,1,1,4.1,7,2022-11-13
L1NSB01178,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,48,Jakarta Timur,1,10,0,0,1,0,1,0,0,0.0,0,2024-01-11
L1NSB01179,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,40,Yogyakarta,5,21,1,1,1,0,1,0,0,0.0,0,2022-10-10
L1NSB01180,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,32,Bogor,4,31,1,1,0,0,0,0,0,0.0,0,2022-03-06
L1NSB01181,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,50,Surabaya,3,26,1,1,1,1,1,0,0,0.0,0,2022-06-11
L1NSB01182,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Penjahit / konveksi,30,Jakarta Selatan,4,11,1,1,1,1,0,0,0,0.0,0,2022-09-03
L1NSB01183,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,36,Bogor,1,13,1,1,1,0,1,1,1,4.1,4,2023-05-29
L1NSB01184,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,40,Makassar,1,33,1,1,1,0,1,0,0,0.0,0,2022-04-09
L1NSB01185,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,37,Semarang,2,30,1,1,1,0,1,0,0,0.0,0,2022-04-17
L1NSB01186,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,33,Bogor,4,21,1,0,0,1,1,0,0,0.0,0,2022-12-09
L1NSB01187,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,35,Jakarta Selatan,0,34,1,0,1,0,0,0,0,0.0,0,2022-01-10
L1NSB01188,PLT003,Adira Finance,Multifinance,Motor & elektronik,Kurir / ekspedisi,45,Jakarta Selatan,1,33,1,1,1,1,1,1,1,4.2,13,2022-03-26
L1NSB01189,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,26,Pekanbaru,0,16,1,1,1,0,1,0,0,0.0,0,2023-03-16
L1NSB01190,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,34,Surabaya,2,2,1,1,1,0,0,0,0,0.0,0,2022-11-28
L1NSB01191,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pedagang pasar / warung,29,Tangerang,0,7,1,1,1,0,1,0,0,0.0,0,2022-06-09
L1NSB01192,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Penjahit / konveksi,19,Depok,2,5,1,1,1,1,0,0,0,0.0,0,2022-05-05
L1NSB01193,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,48,Semarang,1,8,1,1,1,0,0,0,0,0.0,0,2024-04-05
L1NSB01194,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,35,Yogyakarta,4,2,1,1,1,1,1,1,1,4.0,12,2023-02-02
L1NSB01195,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pemilik UMKM kecil,41,Jakarta Selatan,2,22,1,1,1,1,1,0,0,0.0,0,2022-03-27
L1NSB01196,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Freelancer digital,49,Palembang,3,5,1,1,1,1,1,1,1,4.2,9,2022-07-23
L1NSB01197,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,31,Jakarta Selatan,2,23,0,1,0,0,1,1,0,0.0,0,2022-08-26
L1NSB01198,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,25,Medan,4,34,1,0,0,0,1,1,1,4.0,13,2022-02-10
L1NSB01199,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,46,Bekasi,2,3,1,0,0,1,0,0,0,0.0,0,2023-01-24
L1NSB01200,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,45,Jakarta Barat,2,34,1,1,1,0,0,0,0,0.0,0,2022-01-24
L1NSB01201,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Penjahit / konveksi,52,Medan,1,7,1,0,0,0,1,0,0,0.0,0,2022-08-06
L1NSB01202,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,33,Jakarta Selatan,3,18,1,1,1,1,0,0,0,0.0,0,2022-11-01
L1NSB01203,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,25,Bogor,0,26,1,0,1,0,1,1,1,3.6,5,2022-10-29
L1NSB01204,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Ojek online / driver,49,Jakarta Selatan,1,31,1,1,0,0,1,1,1,3.9,9,2022-05-26
L1NSB01205,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Freelancer digital,20,Surabaya,3,14,1,0,1,1,1,1,1,4.1,14,2022-10-07
L1NSB01206,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,31,Surabaya,2,36,1,1,1,0,1,0,0,0.0,0,2022-01-05
L1NSB01207,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pemilik UMKM kecil,45,Bogor,3,19,1,1,1,0,0,0,0,0.0,0,2022-01-02
L1NSB01208,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,31,Yogyakarta,1,17,1,1,1,0,1,0,0,0.0,0,2022-02-11
L1NSB01209,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pemilik UMKM kecil,21,Yogyakarta,3,5,1,0,0,1,1,0,0,0.0,0,2024-01-05
L1NSB01210,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,19,Bandung,2,7,1,1,0,0,0,0,0,0.0,0,2023-02-25
L1NSB01211,PLT004,BFI Finance,Multifinance,Motor & UMKM,Freelancer digital,36,Surabaya,5,13,1,0,0,0,1,1,1,3.9,11,2023-03-24
L1NSB01212,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,46,Surabaya,2,11,1,1,0,0,0,0,0,0.0,0,2022-10-22
L1NSB01213,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,30,Bandung,1,1,1,1,0,0,0,0,0,0.0,0,2023-02-16
L1NSB01214,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,43,Bekasi,2,11,1,1,0,1,1,0,0,0.0,0,2023-07-19
L1NSB01215,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Freelancer digital,28,Jakarta Barat,0,18,1,1,1,0,1,1,1,4.6,4,2022-04-20
L1NSB01216,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Penjahit / konveksi,35,Palembang,3,16,1,1,1,0,1,0,0,0.0,0,2022-07-07
L1NSB01217,PLT004,BFI Finance,Multifinance,Motor & UMKM,Pemilik UMKM kecil,19,Jakarta Timur,1,2,1,1,1,0,0,0,0,0.0,0,2022-08-11
L1NSB01218,PLT003,Adira Finance,Multifinance,Motor & elektronik,Petani / nelayan,46,Bekasi,2,18,1,1,1,1,1,0,0,0.0,0,2023-01-25
L1NSB01219,PLT004,BFI Finance,Multifinance,Motor & UMKM,Freelancer digital,34,Tangerang,1,3,1,1,1,0,1,1,1,4.3,5,2024-07-06
L1NSB01220,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pedagang pasar / warung,21,Depok,2,30,1,1,0,0,1,0,0,0.0,0,2022-02-04
L1NSB01221,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Petani / nelayan,32,Tangerang,3,7,0,0,1,0,0,0,0,0.0,0,2023-04-06
L1NSB01222,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,34,Medan,3,8,1,1,1,0,1,1,1,4.2,8,2023-11-05
L1NSB01223,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pemilik UMKM kecil,50,Pekanbaru,3,14,1,1,0,0,0,0,0,0.0,0,2022-01-01
L1NSB01224,PLT004,BFI Finance,Multifinance,Motor & UMKM,Petani / nelayan,41,Palembang,3,29,1,0,1,1,1,0,0,0.0,0,2022-02-19
L1NSB01225,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Karyawan kontrak,33,Yogyakarta,3,3,1,0,0,0,1,0,0,0.0,0,2022-08-20
L1NSB01226,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,26,Yogyakarta,2,14,1,1,1,1,1,1,1,4.8,6,2022-01-08
L1NSB01227,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,30,Makassar,1,27,1,1,0,0,0,0,0,0.0,0,2022-03-27
L1NSB01228,PLT003,Adira Finance,Multifinance,Motor & elektronik,Petani / nelayan,52,Bogor,5,22,1,0,1,0,1,0,0,0.0,0,2022-08-06
L1NSB01229,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Freelancer digital,47,Bekasi,2,21,1,0,1,1,0,1,1,4.1,12,2022-02-16
L1NSB01230,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,27,Bogor,0,4,1,1,1,0,1,1,1,4.4,6,2022-07-04
L1NSB01231,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Penjahit / konveksi,27,Depok,2,4,1,1,1,0,1,0,0,0.0,0,2023-07-05
L1NSB01232,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,40,Semarang,4,9,1,0,1,1,0,0,0,0.0,0,2023-12-17
L1NSB01233,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Kurir / ekspedisi,47,Jakarta Barat,0,28,1,1,1,0,0,1,1,4.8,4,2022-01-06
L1NSB01234,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,20,Pekanbaru,3,2,1,0,1,0,0,0,0,0.0,0,2024-09-11
L1NSB01235,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,42,Jakarta Selatan,3,2,1,1,0,0,1,0,0,0.0,0,2023-08-17
L1NSB01236,PLT003,Adira Finance,Multifinance,Motor & elektronik,Pedagang pasar / warung,24,Semarang,0,10,1,1,1,0,1,0,0,0.0,0,2022-06-29
L1NSB01237,PLT003,Adira Finance,Multifinance,Motor & elektronik,Kurir / ekspedisi,21,Tangerang,2,25,1,1,1,0,0,1,1,4.8,10,2022-06-24
L1NSB01238,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,52,Bekasi,3,34,1,1,0,0,1,0,0,0.0,0,2022-02-11
L1NSB01239,PLT003,Adira Finance,Multifinance,Motor & elektronik,Freelancer digital,42,Bekasi,1,11,1,1,0,0,1,1,0,0.0,0,2023-02-25
L1NSB01240,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Penjahit / konveksi,48,Medan,5,23,1,0,1,0,1,0,0,0.0,0,2022-04-05
L1NSB01241,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Ojek online / driver,36,Palembang,3,4,1,1,0,0,1,1,1,4.6,8,2022-09-22
L1NSB01242,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Kurir / ekspedisi,49,Surabaya,1,16,1,1,1,0,0,1,1,3.7,5,2023-02-14
L1NSB01243,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Petani / nelayan,29,Semarang,2,20,1,0,0,0,1,0,0,0.0,0,2023-01-07
L1NSB01244,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,25,Bekasi,2,17,1,1,1,0,1,0,0,0.0,0,2022-12-30
L1NSB01245,PLT003,Adira Finance,Multifinance,Motor & elektronik,Karyawan kontrak,21,Jakarta Timur,1,26,1,1,0,0,0,0,0,0.0,0,2022-01-12
L1NSB01246,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,38,Bandung,0,18,1,1,1,0,1,0,0,0.0,0,2022-08-20
L1NSB01247,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Buruh pabrik,51,Semarang,3,12,1,1,1,0,1,0,0,0.0,0,2023-11-21
L1NSB01248,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,22,Pekanbaru,4,19,1,1,0,1,1,1,1,3.9,9,2022-05-06
L1NSB01249,PLT004,BFI Finance,Multifinance,Motor & UMKM,Petani / nelayan,28,Palembang,1,7,1,1,1,0,1,0,0,0.0,0,2022-02-19
L1NSB01250,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pemilik UMKM kecil,34,Medan,1,6,1,0,0,0,0,0,0,0.0,0,2024-06-22
L1NSB01251,PLT004,BFI Finance,Multifinance,Motor & UMKM,Penjahit / konveksi,23,Jakarta Barat,4,33,1,1,1,0,1,0,0,0.0,0,2022-04-10
L1NSB01252,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Petani / nelayan,52,Bogor,1,1,0,0,1,1,0,0,0,0.0,0,2024-04-29
L1NSB01253,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Kurir / ekspedisi,52,Bogor,5,1,1,1,1,0,0,1,1,5.0,5,2024-04-30
L1NSB01254,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Penjahit / konveksi,32,Bandung,4,24,1,1,1,0,1,0,0,0.0,0,2022-09-27
L1NSB01255,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Pedagang pasar / warung,37,Depok,2,15,1,1,1,0,1,0,0,0.0,0,2022-06-24
L1NSB01256,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Pemilik UMKM kecil,51,Jakarta Timur,0,5,1,1,0,0,0,0,0,0.0,0,2024-02-03
L1NSB01257,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,45,Yogyakarta,3,3,1,1,1,0,1,1,1,4.2,4,2022-04-09
L1NSB01258,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Petani / nelayan,46,Palembang,2,2,1,1,1,0,1,0,0,0.0,0,2024-03-25
L1NSB01259,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Ojek online / driver,20,Bandung,2,10,1,0,1,0,1,1,1,3.9,9,2023-03-17
L1NSB01260,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Kurir / ekspedisi,46,Medan,2,7,1,1,1,0,1,1,1,5.0,8,2022-02-11
L1NSB01261,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Pedagang pasar / warung,19,Palembang,5,34,1,1,0,0,1,0,0,0.0,0,2022-03-09
L1NSB01262,PLT002,Modal Rakyat,P2P Lending,Pedagang & warung,Buruh pabrik,32,Depok,0,24,1,0,0,0,1,0,0,0.0,0,2022-01-25
L1NSB01263,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Buruh pabrik,23,Palembang,3,19,1,0,0,1,1,0,0,0.0,0,2022-06-19
L1NSB01264,PLT004,BFI Finance,Multifinance,Motor & UMKM,Karyawan kontrak,45,Palembang,3,25,1,1,1,0,1,0,0,0.0,0,2022-08-22
L1NSB01265,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Penjahit / konveksi,37,Jakarta Timur,3,35,1,1,1,0,0,0,0,0.0,0,2022-01-19
L1NSB01266,PLT001,Amartha Fintech,P2P Lending,UMKM mikro,Karyawan kontrak,38,Medan,1,13,1,1,0,1,1,0,0,0.0,0,2022-05-25
L1NSB01267,PLT004,BFI Finance,Multifinance,Motor & UMKM,Buruh pabrik,22,Bandung,5,2,1,1,0,0,1,0,0,0.0,0,2022-03-04
L1NSB01268,PLT004,BFI Finance,Multifinance,Motor & UMKM,Ojek online / driver,32,Bekasi,4,36,1,1,1,0,1,1,1,4.0,7,2022-01-05
L1NSB01269,PLT005,KoinWorks SME,P2P Lending,UKM & usaha kecil,Karyawan kontrak,37,Pekanbaru,3,1,1,1,1,0,0,0,0,0.0,0,2024-06-08
L1NSB01270,PLT003,Adira Finance,Multifinance,Motor & elektronik,Ojek online / driver,28,Bandung,0,23,1,0,1,0,1,1,1,4.0,14,2022-04-21
